id,name,currentVersion,dataFileHandleId,dataFileName,dataFileSizeBytes,dataFileMD5Hex,BiospecimenKey,DataUseCodes,DatasetViewKey,EntityId,FileAlias,FileAssay,FileDescription,FileDesign,FileFormat,FileLevel,FileSpecies,FileTissue,FileTumorType,FileUrl,FileViewId,StudyKey,FileDataUseCodes,FileLongitudinalEventType,FileLongitudinalGroup,FileLongitudinalSequenceIdentifier,FileLongitudinalSequentialTimeElapsed,FileLongitudinalTimeElapsedUnit,FileLongitudinalTotalTimeElapsed
syn60245604,NTC_4_BR_lvl1_1003121.csv,1,142025524,NTC_4_BR_lvl1_1003121.csv,20819,ac8fcd6f942dea736a7e317d768abc56,CA263001-B447,NA,syn63100169,syn60245604,syn60245604,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245604,syn60245604,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245605,NTC_11_BR_lvl2_1003234.csv,1,142025518,NTC_11_BR_lvl2_1003234.csv,2877,67edfa742264665b6359fd5c6ba65236,CA263001-B440,NA,syn63100169,syn60245605,syn60245605,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245605,syn60245605,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245606,NTC_1_BR_lvl2_1003117.csv,1,142025526,NTC_1_BR_lvl2_1003117.csv,7473,4ca7e570b1b4039680eed32eb9b95d3f,CA263001-B436,NA,syn63100169,syn60245606,syn60245606,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245606,syn60245606,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245607,NTC_12_BR_lvl2_1003235.csv,1,142025520,NTC_12_BR_lvl2_1003235.csv,1513,304c8a2b4947fca14add80cd53ab7caa,CA263001-B442,NA,syn63100169,syn60245607,syn60245607,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245607,syn60245607,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245608,NTC_11_BR_lvl1_1003128.csv,1,142025530,NTC_11_BR_lvl1_1003128.csv,14012,a863d076b1f985dec1127a41f874a2b3,CA263001-B439,NA,syn63100169,syn60245608,syn60245608,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245608,syn60245608,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245609,NTC_7_BR_lvl2_1003159.csv,1,142025529,NTC_7_BR_lvl2_1003159.csv,19675,8c609c3bcacf57184889188237c62780,CA263001-B454,NA,syn63100169,syn60245609,syn60245609,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245609,syn60245609,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245610,NTC_2_BR_lvl2_1003154.csv,1,142025527,NTC_2_BR_lvl2_1003154.csv,16723,a3ce81231b258246c74bdafac963268e,CA263001-B444,NA,syn63100169,syn60245610,syn60245610,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245610,syn60245610,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245611,NTC_3_BR_lvl1_1003120.csv,1,142025531,NTC_3_BR_lvl1_1003120.csv,4471,ee4ad88f664daa055bc9ff165ce20805,CA263001-B445,NA,syn63100169,syn60245611,syn60245611,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245611,syn60245611,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245612,NTC_5_BR_lvl1_1003122.csv,1,142025521,NTC_5_BR_lvl1_1003122.csv,12847,63952ef768469363db1ef713964a513b,CA263001-B449,NA,syn63100169,syn60245612,syn60245612,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245612,syn60245612,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245613,shCND1_1_BR_lvl2_1003165.csv,1,142025533,shCND1_1_BR_lvl2_1003165.csv,827,8467b676492bf0bfef75b3676b738735,CA263001-B482,NA,syn63100169,syn60245613,syn60245613,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245613,syn60245613,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245614,NTC_9_BR_lvl2_1003161.csv,1,142025534,NTC_9_BR_lvl2_1003161.csv,5675,6218db3497e3600ff6a5e570a10f6a70,CA263001-B458,NA,syn63100169,syn60245614,syn60245614,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245614,syn60245614,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245615,shCND1_5_BR_lvl1_1003134.csv,1,142025537,shCND1_5_BR_lvl1_1003134.csv,830,6dcb0f888779cad5f4f9c3077db37480,CA263001-B495,NA,syn63100169,syn60245615,syn60245615,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245615,syn60245615,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245616,NTC_2_BR_lvl1_1003119.csv,1,142025528,NTC_2_BR_lvl1_1003119.csv,12836,689d365f71d4777764f530b257f314eb,CA263001-B443,NA,syn63100169,syn60245616,syn60245616,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245616,syn60245616,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245617,shCND1_3_BR_lvl1_1003132.csv,1,142025536,shCND1_3_BR_lvl1_1003132.csv,650,6d045277d2c3b0ac18a35acd325f5ee8,CA263001-B491,NA,syn63100169,syn60245617,syn60245617,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245617,syn60245617,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245618,shCND1_6_BR_lvl1_1003135.csv,1,142025538,shCND1_6_BR_lvl1_1003135.csv,840,00125dd8e13b8e98b0ae6876c16c5015,CA263001-B497,NA,syn63100169,syn60245618,syn60245618,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245618,syn60245618,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245619,shCND1_10_BR_lvl1_1003139.csv,1,142025539,shCND1_10_BR_lvl1_1003139.csv,831,7c09ba5792f17dc1df54c873fdeb3172,CA263001-B483,NA,syn63100169,syn60245619,syn60245619,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245619,syn60245619,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245620,NTC_11_BR_lvl2_1003163.csv,1,142025540,NTC_11_BR_lvl2_1003163.csv,32757,cdf64257a146fa1fb656af96012c13ea,CA263001-B440,NA,syn63100169,syn60245620,syn60245620,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245620,syn60245620,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245621,NTC_12_BR_lvl1_1003129.csv,1,142025542,NTC_12_BR_lvl1_1003129.csv,15907,f30eed99448269af1f8e86ef7dc6abe5,CA263001-B441,NA,syn63100169,syn60245621,syn60245621,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245621,syn60245621,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245622,NTC_7_BR_lvl1_1003124.csv,1,142025532,NTC_7_BR_lvl1_1003124.csv,22721,3e1b4b3d4b2301a356694802b9de25cf,CA263001-B453,NA,syn63100169,syn60245622,syn60245622,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245622,syn60245622,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245623,shCND1_8_BR_lvl1_1003137.csv,1,142025541,shCND1_8_BR_lvl1_1003137.csv,827,fd03f5ce1f9bb019e0df829ec74ee6ac,CA263001-B501,NA,syn63100169,syn60245623,syn60245623,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245623,syn60245623,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245624,NTC_9_BR_lvl1_1003126.csv,1,142025544,NTC_9_BR_lvl1_1003126.csv,3443,3d572008be051485d5e338ed293aa3b0,CA263001-B457,NA,syn63100169,syn60245624,syn60245624,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245624,syn60245624,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245625,NTC_5_BR_lvl2_1003157.csv,1,142025547,NTC_5_BR_lvl2_1003157.csv,11245,8e52b10aca3cb2c61e8156f9aeb2b5c3,CA263001-B450,NA,syn63100169,syn60245625,syn60245625,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245625,syn60245625,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245626,NTC_10_BR_lvl2_1003233.csv,1,142025535,NTC_10_BR_lvl2_1003233.csv,1743,aa7632f67b794ffcce0741fc959a7f02,CA263001-B438,NA,syn63100169,syn60245626,syn60245626,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245626,syn60245626,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245627,NTC_6_BR_lvl2_1003158.csv,1,142025543,NTC_6_BR_lvl2_1003158.csv,1107,e48b3fcf703d5ac83ad6aa559139bd04,CA263001-B452,NA,syn63100169,syn60245627,syn60245627,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245627,syn60245627,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245628,shCND1_3_BR_lvl2_1003167.csv,1,142025549,shCND1_3_BR_lvl2_1003167.csv,470,ec3938b0d95cb3b2b9ce6ec39f45aa7a,CA263001-B492,NA,syn63100169,syn60245628,syn60245628,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245628,syn60245628,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245629,shCND1_4_BR_lvl1_1003133.csv,1,142025548,shCND1_4_BR_lvl1_1003133.csv,1458,a1ccd6be7fadb53918a00e65fbc4a252,CA263001-B493,NA,syn63100169,syn60245629,syn60245629,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245629,syn60245629,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245630,shCND4_9_BR_lvl2_1003184.csv,1,142025551,shCND4_9_BR_lvl2_1003184.csv,16257,15df12eb5565a95fae4c6ff9f0e9b3da,CA263001-B480,NA,syn63100169,syn60245630,syn60245630,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245630,syn60245630,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245631,NTC_6_BR_lvl1_1003123.csv,1,142025552,NTC_6_BR_lvl1_1003123.csv,4609,b68254990447166b69b8557bdecba5b5,CA263001-B451,NA,syn63100169,syn60245631,syn60245631,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245631,syn60245631,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245632,shCND1_6_BR_lvl2_1003170.csv,1,142025545,shCND1_6_BR_lvl2_1003170.csv,831,1b289307838b56a0daacc8038ff8538e,CA263001-B498,NA,syn63100169,syn60245632,syn60245632,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245632,syn60245632,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245633,shCND1_1_BR_lvl1_1003130.csv,1,142025550,shCND1_1_BR_lvl1_1003130.csv,993,a7a65a4382d97af2e82ffbbcf5be0aaa,CA263001-B481,NA,syn63100169,syn60245633,syn60245633,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245633,syn60245633,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245634,shCND4_5_BR_lvl2_1003245.csv,1,142025553,shCND4_5_BR_lvl2_1003245.csv,5924,cc26e19f88197727af49f7b4e8b1ef4a,CA263001-B474,NA,syn63100169,syn60245634,syn60245634,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245634,syn60245634,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245635,shCND1_4_BR_lvl2_1003168.csv,1,142025555,shCND1_4_BR_lvl2_1003168.csv,1729,71110b3d5c33de36632348dfa9fbf1e6,CA263001-B494,NA,syn63100169,syn60245635,syn60245635,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245635,syn60245635,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245636,shCND4_1_BR_lvl1_1003142.csv,1,142025558,shCND4_1_BR_lvl1_1003142.csv,13909,fb9715ee4399a3c3e075cff62aecfa83,CA263001-B459,NA,syn63100169,syn60245636,syn60245636,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245636,syn60245636,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245637,NTC_6_BR_lvl2_1003229.csv,1,142025546,NTC_6_BR_lvl2_1003229.csv,819,33d3ba1759cfabe8c4c6ccec6c118bd4,CA263001-B452,NA,syn63100169,syn60245637,syn60245637,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245637,syn60245637,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245638,shCND1_11_BR_lvl1_1003140.csv,1,142025559,shCND1_11_BR_lvl1_1003140.csv,833,c7eb27ca232188ef14a36914b1ddea0b,CA263001-B485,NA,syn63100169,syn60245638,syn60245638,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245638,syn60245638,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245639,shCND1_10_BR_lvl2_1003174.csv,1,142025560,shCND1_10_BR_lvl2_1003174.csv,835,64641cbc03d61f347ec2fdc7c71d4e47,CA263001-B484,NA,syn63100169,syn60245639,syn60245639,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245639,syn60245639,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245640,shCND1_9_BR_lvl1_1003138.csv,1,142025554,shCND1_9_BR_lvl1_1003138.csv,4103,3671a84d1a73677c226bb8d962626d53,CA263001-B503,NA,syn63100169,syn60245640,syn60245640,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245640,syn60245640,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245641,shCND1_12_BR_lvl2_1003176.csv,1,142025557,shCND1_12_BR_lvl2_1003176.csv,6203,dce13f87f02b3b54acfb2d15db04cb63,CA263001-B488,NA,syn63100169,syn60245641,syn60245641,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245641,syn60245641,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245642,shCND1_7_BR_lvl2_1003171.csv,1,142025561,shCND1_7_BR_lvl2_1003171.csv,648,e2b57a9a91e1dc5ef30dbfe1ee02efd7,CA263001-B500,NA,syn63100169,syn60245642,syn60245642,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245642,syn60245642,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245643,NTC_8_BR_lvl2_1003160.csv,1,142025562,NTC_8_BR_lvl2_1003160.csv,24622,57b3340e05da4da1af8d4a37d998629e,CA263001-B456,NA,syn63100169,syn60245643,syn60245643,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245643,syn60245643,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245644,shCND4_4_BR_lvl1_1003145.csv,1,142025564,shCND4_4_BR_lvl1_1003145.csv,5900,e3d353376d38db97d72a564e7b962c9c,CA263001-B471,NA,syn63100169,syn60245644,syn60245644,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245644,syn60245644,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245645,shCND1_8_BR_lvl2_1003243.csv,1,142025566,shCND1_8_BR_lvl2_1003243.csv,830,04ce784012c838201b17d56359e3d64c,CA263001-B502,NA,syn63100169,syn60245645,syn60245645,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245645,syn60245645,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245646,shCND1_11_BR_lvl2_1003175.csv,1,142025563,shCND1_11_BR_lvl2_1003175.csv,1572,fffd0e9c6b1a2c2d292a894f960d9797,CA263001-B486,NA,syn63100169,syn60245646,syn60245646,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245646,syn60245646,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245647,NTC_3_BR_lvl2_1003155.csv,1,142025556,NTC_3_BR_lvl2_1003155.csv,7129,7161e605391c0312e27fc7c78e1f65c4,CA263001-B446,NA,syn63100169,syn60245647,syn60245647,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245647,syn60245647,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245648,shCND1_7_BR_lvl1_1003136.csv,1,142025568,shCND1_7_BR_lvl1_1003136.csv,826,490be39ca2c252d6c5e361de571b3f82,CA263001-B499,NA,syn63100169,syn60245648,syn60245648,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245648,syn60245648,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245649,shCND4_3_BR_lvl1_1003144.csv,1,142025569,shCND4_3_BR_lvl1_1003144.csv,12433,72c4db17cde3cbb599d42e22e82ee00f,CA263001-B469,NA,syn63100169,syn60245649,syn60245649,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245649,syn60245649,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
syn60245650,shCND4_5_BR_lvl1_1003146.csv,1,142025565,shCND4_5_BR_lvl1_1003146.csv,5450,12d77d938a156e62ece79d9bf889d6e5,CA263001-B473,NA,syn63100169,syn60245650,syn60245650,Hematoxylin and Eosin Staining Method,"Pathological partial annotations for image with the same basename, used to train MetFinder",NA,CSV,Level 3,,Brain,Melanoma,https://www.synapse.org/Synapse:syn60245650,syn60245650,CA263001-pcmr-2024,NA,NA,NA,NA,NA,NA,NA
