File,Column,Category,Reason,Sample_Values,Name_Check,Data_Check
nf_21.csv,fundingAgency,Likely Human,No computer-generated patterns detected,CTF | CTF | CTF,Likely human-annotated,Human-readable format
nf_21.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_21.csv,isCellLine,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,isMultiSpecimen,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,isMultiIndividual,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,sex,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,age,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,accessTeam,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,modelOf,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,compoundName,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,modelSystemName,Likely Human,No computer-generated patterns detected,ST88-14 | ST88-14 | ST88-14,Likely human-annotated,Human-readable format
nf_21.csv,isXenograft,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,initiative,Likely Human,No computer-generated patterns detected,Young Investigator Award | Young Investigator Award | Young Investigator Award,Likely human-annotated,Human-readable format
nf_21.csv,libraryPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,libraryStrand,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_21.csv,platform,Likely Human,No computer-generated patterns detected,Other Platform | Other Platform | Other Platform,Likely human-annotated,Human-readable format
nf_21.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,id,Computer Generated,Ends with ID,syn51199741 | syn51199742 | syn51199743,Ends with ID,Synapse ID format
nf_22.csv,projectId,Computer Generated,Ends with ID,syn22267330 | syn22267330 | syn22267330,Ends with ID,Synapse ID format
nf_22.csv,dataSubtype,Computer Generated,Type field (often system-generated),representative | representative | representative,Type field (often system-generated),Human-readable format
nf_22.csv,dataType,Computer Generated,Type field (often system-generated),image | image | image,Type field (often system-generated),Human-readable format
nf_22.csv,fileFormat,Computer Generated,File format field,tif | tif | tif,File format field,Human-readable format
nf_22.csv,individualID,Computer Generated,Ends with ID,Not applicable/Cell line | Not applicable/Cell line | Not applicable/Cell line,Ends with ID,Human-readable format
nf_22.csv,nf1Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_22.csv,nf2Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_22.csv,resourceType,Computer Generated,Type field (often system-generated),result | result | result,Type field (often system-generated),Human-readable format
nf_22.csv,studyId,Computer Generated,Ends with ID,syn22267330 | syn22267330 | syn22267330,Ends with ID,Synapse ID format
nf_22.csv,studyName,Computer Generated,Consistent alphanumeric format,Malignant Peripheral Nerve Sheath Tumors Achilles Heel: Combinatorial Targeting of ERBB3 and Calcium Signaling | Malignant Peripheral Nerve Sheath Tumors Achilles Heel: Combinatorial Targeting of ERBB3 and Calcium Signaling | Malignant Peripheral Nerve Sheath Tumors Achilles Heel: Combinatorial Targeting of ERBB3 and Calcium Signaling,Likely human-annotated,Consistent alphanumeric format
nf_22.csv,etag,Computer Generated,Contains etag,821b7390-fd43-427f-9235-8426babcb610 | 49e9dac9-c48e-4be1-8a8d-686c2c8e957d | 5c0eb992-697b-45f9-a6e9-22cdeae500de,Contains etag,UUID format
nf_22.csv,benefactorId,Computer Generated,Ends with ID,syn22267330 | syn22267330 | syn22267330,Ends with ID,Synapse ID format
nf_22.csv,specimenID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_22.csv,createdOn,Computer Generated,Creation metadata,1678888059406 | 1678888060873 | 1678888062291,Creation metadata,Long numeric ID
nf_22.csv,modifiedOn,Computer Generated,Modification metadata,1732652706448 | 1732652702405 | 1732652704842,Modification metadata,Long numeric ID
nf_22.csv,parentId,Computer Generated,Ends with ID,syn51196515 | syn51196515 | syn51196515,Ends with ID,Synapse ID format
nf_22.csv,createdBy,Computer Generated,Creation metadata,3410863 | 3410863 | 3410863,Creation metadata,Human-readable format
nf_22.csv,accessType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_22.csv,cellType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_22.csv,experimentalCondition,Computer Generated,Created/Modified on field,,Created/Modified on field,No data available
nf_22.csv,transplantationType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_22.csv,tumorType,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_22.csv,type,Computer Generated,Type field (often system-generated),file | file | file,Type field (often system-generated),Human-readable format
nf_22.csv,Component,Computer Generated,Component identifier,ImagingAssayTemplate | ImagingAssayTemplate | ImagingAssayTemplate,Component identifier,Human-readable format
nf_22.csv,Id,Computer Generated,Ends with ID,0e3e5968-3ec5-44ad-9ba2-5dc5f1adbfa8 | 3c00775d-fb59-491b-b747-18117ffe8a72 | c6d34ec2-999c-484d-beb3-28c207d0b519,Ends with ID,UUID format
nf_22.csv,eTag,Computer Generated,Contains etag,,Contains etag,No data available
nf_22.csv,entityId,Computer Generated,Ends with ID,syn51199741 | syn51199742 | syn51199743,Ends with ID,Synapse ID format
nf_22.csv,name,Likely Human,No computer-generated patterns detected,Image_749_erbb3sc285.tif | Image_750_Neg.tif | Image_748_erbb3sc81455.tif,Likely human-annotated,Human-readable format
nf_22.csv,assay,Likely Human,No computer-generated patterns detected,immunocytochemistry | immunocytochemistry | immunocytochemistry,Likely human-annotated,Human-readable format
nf_22.csv,diagnosis,Likely Human,No computer-generated patterns detected,Not Applicable | Not Applicable | Not Applicable,Likely human-annotated,Human-readable format
nf_22.csv,fundingAgency,Likely Human,No computer-generated patterns detected,CTF | CTF | CTF,Likely human-annotated,Human-readable format
nf_22.csv,species,Likely Human,No computer-generated patterns detected,Homo sapiens | Homo sapiens | Homo sapiens,Likely human-annotated,Human-readable format
nf_22.csv,isCellLine,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,isMultiSpecimen,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,isMultiIndividual,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,sex,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,age,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,readPair,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,accessTeam,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,modelOf,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,compoundName,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,modelSystemName,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,isXenograft,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,comments,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,initiative,Likely Human,No computer-generated patterns detected,Young Investigator Award | Young Investigator Award | Young Investigator Award,Likely human-annotated,Human-readable format
nf_22.csv,libraryPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,libraryStrand,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_22.csv,platform,Likely Human,No computer-generated patterns detected,Zeiss LSM | Zeiss LSM | Zeiss LSM,Likely human-annotated,Human-readable format
nf_22.csv,specimenPreparationMethod,Likely Human,No computer-generated patterns detected,,Likely human-annotated,No data available
nf_23.csv,id,Computer Generated,Ends with ID,syn51200066 | syn51200067 | syn51200070,Ends with ID,Synapse ID format
nf_23.csv,projectId,Computer Generated,Ends with ID,syn22267330 | syn22267330 | syn22267330,Ends with ID,Synapse ID format
nf_23.csv,dataSubtype,Computer Generated,Type field (often system-generated),normalized | normalized | normalized,Type field (often system-generated),Human-readable format
nf_23.csv,dataType,Computer Generated,Type field (often system-generated),geneExpression | drugScreen | drugScreen,Type field (often system-generated),Human-readable format
nf_23.csv,fileFormat,Computer Generated,File format field,excel | excel | excel,File format field,Human-readable format
nf_23.csv,individualID,Computer Generated,Ends with ID,Not applicable/Cell line | Not applicable/Cell line | Not applicable/Cell line,Ends with ID,Human-readable format
nf_23.csv,nf1Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_23.csv,nf2Genotype,Computer Generated,Type field (often system-generated),,Type field (often system-generated),No data available
nf_23.csv,resourceType,Computer Generated,Type field (often system-generated),experimentalData | experimentalData | experimentalData,Type field (often system-generated),Human-readable format
nf_23.csv,studyId,Computer Generated,Ends with ID,syn22267330 | syn22267330 | syn22267330,Ends with ID,Synapse ID format
nf_23.csv,studyName,Computer Generated,Consistent alphanumeric format,Malignant Peripheral Nerve Sheath Tumors Achilles Heel: Combinatorial Targeting of ERBB3 and Calcium Signaling | Malignant Peripheral Nerve Sheath Tumors Achilles Heel: Combinatorial Targeting of ERBB3 and Calcium Signaling | Malignant Peripheral Nerve Sheath Tumors Achilles Heel: Combinatorial Targeting of ERBB3 and Calcium Signaling,Likely human-annotated,Consistent alphanumeric format
nf_23.csv,etag,Computer Generated,Contains etag,0827143f-49da-4606-8683-9078b6a01d62 | 0abea097-52dc-42d8-a31c-2160c73ee450 | 3e37d918-1d96-426a-b26c-0d826c1d3ab6,Contains etag,UUID format
nf_23.csv,benefactorId,Computer Generated,Ends with ID,syn22267330 | syn22267330 | syn22267330,Ends with ID,Synapse ID format
nf_23.csv,specimenID,Computer Generated,Ends with ID,,Ends with ID,No data available
nf_23.csv,createdOn,Computer Generated,Creation metadata,1678891376466 | 1678891400763 | 1678891452833,Creation metadata,Long numeric ID
nf_23.csv,modifiedOn,Computer Generated,Modification metadata,1732651728280 | 1732651728270 | 1732651728283,Modification metadata,Long numeric ID
nf_23.csv,parentId,Computer Generated,Ends with ID,syn51199978 | syn51199978 | syn51199978,Ends with ID,Synapse ID format
nf_23.csv,createdBy,Computer Generated,Creation metadata,3410863 | 3410863 | 3410863,Creation metadata,Human-readable format
